,GEO_ID,Name,Total Population,Percent Male,Percent Female,Median Age,Percent Under 18,Percent 65 and Over,Percent White,Percent Black or African American,Percent American Indian and Alaska Native,Percent Asian,Percent Native Hawaiian and Other Pacific Islander,Percent Other Race,Percent Two or More Races,Percent Hispanic or Latino,Total Housing Units,Median Income,Percent of Population over 25 with Bachelor's Degree or Higher
724,1400000US19163012100,Census Tract 121; Scott County; Iowa,3748,53.1,46.9,44.7,12.4,19.2,79.8,8.6,0.0,1.4,0.9,0.0,9.3,12.6,1848,61006,14.6
725,1400000US19163012200,Census Tract 122; Scott County; Iowa,1961,50.4,49.6,37.3,15.9,13.1,83.1,2.4,1.6,0.0,0.0,1.4,11.5,13.6,1033,56071,10.6
726,1400000US19163012300,Census Tract 123; Scott County; Iowa,1454,52.0,48.0,41.5,25.2,13.4,87.7,0.0,0.1,0.0,0.0,2.0,10.2,28.5,669,43875,7.6
727,1400000US19163012400,Census Tract 124; Scott County; Iowa,1302,53.9,46.1,50.4,20.3,13.5,94.0,3.2,0.0,0.0,0.0,0.4,2.4,0.8,627,59583,31.0
728,1400000US19163012501,Census Tract 125.01; Scott County; Iowa,4169,48.4,51.6,49.1,17.8,18.8,64.3,23.1,0.4,0.0,0.0,2.8,9.4,8.6,1888,54635,19.5
729,1400000US19163012502,Census Tract 125.02; Scott County; Iowa,3822,51.6,48.4,40.7,21.1,15.9,79.0,11.4,0.5,1.4,0.0,0.0,7.7,5.7,1891,58426,27.4
730,1400000US19163012601,Census Tract 126.01; Scott County; Iowa,5216,50.5,49.5,35.5,28.3,11.2,80.3,8.1,0.6,0.0,0.0,1.5,9.4,6.6,2060,75917,24.3
731,1400000US19163012602,Census Tract 126.02; Scott County; Iowa,4102,45.2,54.8,36.1,29.4,20.6,71.6,13.7,0.0,6.9,0.0,1.0,6.8,7.0,1683,53936,20.9
732,1400000US19163012701,Census Tract 127.01; Scott County; Iowa,3112,45.8,54.2,39.4,21.2,22.7,75.6,16.6,0.0,0.8,0.0,2.7,4.3,7.5,1360,69291,34.3
733,1400000US19163012702,Census Tract 127.02; Scott County; Iowa,3163,45.0,55.0,49.4,17.8,28.5,81.9,4.0,0.3,1.8,0.0,1.9,10.1,13.3,1563,75673,36.0
734,1400000US19163012801,Census Tract 128.01; Scott County; Iowa,4923,41.9,58.1,39.1,20.9,23.0,78.3,19.5,0.0,0.6,0.0,0.0,1.6,4.7,2214,57977,31.3
735,1400000US19163012802,Census Tract 128.02; Scott County; Iowa,5281,49.8,50.2,28.6,26.0,12.7,76.6,11.3,0.4,4.6,0.0,3.4,3.7,9.7,2582,51708,34.4
736,1400000US19163012901,Census Tract 129.01; Scott County; Iowa,5714,48.9,51.1,38.3,23.1,15.0,76.2,13.4,0.4,2.6,0.0,1.1,6.5,3.0,2746,76100,52.3
737,1400000US19163012902,Census Tract 129.02; Scott County; Iowa,6183,49.3,50.7,37.6,20.5,21.1,80.2,10.3,0.0,1.3,0.0,0.0,8.1,5.0,2446,102282,46.6
738,1400000US19163013000,Census Tract 130; Scott County; Iowa,4780,57.2,42.8,38.9,19.0,19.2,84.5,5.0,0.7,2.6,0.0,0.0,7.1,8.6,2391,68103,43.5
739,1400000US19163013100,Census Tract 131; Scott County; Iowa,1939,47.4,52.6,46.5,14.6,22.9,92.6,0.0,0.0,2.2,0.0,0.4,4.8,5.1,985,126429,64.9
740,1400000US19163013200,Census Tract 132; Scott County; Iowa,1574,50.5,49.5,50.7,16.2,29.0,97.2,1.0,0.0,0.0,0.0,0.6,1.2,1.3,804,60625,44.3
741,1400000US19163013300,Census Tract 133; Scott County; Iowa,3273,51.0,49.0,38.2,23.9,19.3,83.0,7.2,0.1,2.0,0.0,0.0,7.8,5.3,1660,70545,34.9
742,1400000US19163013400,Census Tract 134; Scott County; Iowa,2901,49.2,50.8,42.3,19.2,18.2,86.8,3.0,0.1,0.0,0.0,0.0,10.1,3.7,1349,56167,25.9
743,1400000US19163013500,Census Tract 135; Scott County; Iowa,4116,46.0,54.0,34.2,26.7,12.3,86.0,2.1,0.1,0.6,0.0,1.7,9.5,8.7,1498,76635,42.6
744,1400000US19163013600,Census Tract 136; Scott County; Iowa,2592,45.1,54.9,32.7,29.0,14.3,90.9,0.0,0.2,0.2,0.0,0.1,8.7,9.8,965,96250,36.8
745,1400000US19163013702,Census Tract 137.02; Scott County; Iowa,5743,52.6,47.4,45.3,22.0,23.6,86.7,1.7,0.3,6.7,0.0,1.1,3.6,3.8,2627,114309,55.7
746,1400000US19163013703,Census Tract 137.03; Scott County; Iowa,2880,50.3,49.7,33.3,32.5,13.3,86.5,1.0,0.0,4.1,0.0,0.0,8.4,3.7,1019,114837,56.3
747,1400000US19163013705,Census Tract 137.05; Scott County; Iowa,5481,46.2,53.8,40.5,20.6,21.6,88.6,0.9,0.1,3.2,0.0,2.4,4.8,7.5,2737,87896,48.6
748,1400000US19163013706,Census Tract 137.06; Scott County; Iowa,8395,49.0,51.0,39.3,29.0,14.5,74.2,1.2,0.0,19.9,0.0,0.0,4.7,4.0,3293,136074,69.1
749,1400000US19165960100,Census Tract 9601; Shelby County; Iowa,2894,53.8,46.2,46.7,23.3,24.8,94.4,0.0,0.2,0.0,0.0,1.7,3.7,2.3,1332,84219,28.1
750,1400000US19165960200,Census Tract 9602; Shelby County; Iowa,2960,43.0,57.0,42.6,22.9,21.4,98.1,0.1,0.1,0.0,0.0,0.2,1.5,5.1,1338,65441,17.4
751,1400000US19165960300,Census Tract 9603; Shelby County; Iowa,3662,44.1,55.9,46.4,23.0,24.9,89.0,2.2,0.1,0.0,0.0,3.3,5.4,2.6,1611,74479,20.9
752,1400000US19165960400,Census Tract 9604; Shelby County; Iowa,2221,56.7,43.3,47.7,16.7,19.8,98.3,1.1,0.0,0.0,0.0,0.0,0.6,3.1,1141,52164,25.3
753,1400000US19167070100,Census Tract 701; Sioux County; Iowa,3745,51.2,48.8,34.3,28.5,15.4,93.6,0.7,0.1,0.4,0.0,3.1,2.0,7.6,1283,80489,20.2
754,1400000US19167070200,Census Tract 702; Sioux County; Iowa,5086,52.2,47.8,32.8,32.4,14.2,90.8,1.2,0.0,0.5,0.0,4.4,3.0,6.9,1667,93598,35.9
755,1400000US19167070300,Census Tract 703; Sioux County; Iowa,6191,49.4,50.6,38.0,25.2,18.4,87.3,0.0,0.0,0.0,0.0,2.9,9.8,17.6,2455,83101,20.3
756,1400000US19167070400,Census Tract 704; Sioux County; Iowa,3988,51.2,48.8,34.6,33.6,16.7,81.9,0.1,1.9,0.0,0.2,5.9,10.1,23.6,1498,76125,23.0
757,1400000US19167070500,Census Tract 705; Sioux County; Iowa,3082,52.9,47.1,41.2,25.3,16.7,97.3,0.1,0.0,0.5,0.0,0.4,1.7,6.1,1310,90283,24.6
758,1400000US19167070601,Census Tract 706.01; Sioux County; Iowa,2016,45.2,54.8,33.9,13.5,21.7,93.0,0.6,0.8,1.0,0.0,2.7,1.9,3.9,761,75000,53.3
759,1400000US19167070602,Census Tract 706.02; Sioux County; Iowa,4271,50.8,49.2,33.0,23.5,16.2,94.4,0.8,0.0,0.0,0.0,0.9,3.9,1.6,1554,79896,40.4
760,1400000US19167070701,Census Tract 707.01; Sioux County; Iowa,3658,47.3,52.7,32.9,30.9,17.2,91.6,0.0,0.0,0.5,0.0,6.3,1.6,13.2,1343,87712,44.3
761,1400000US19167070702,Census Tract 707.02; Sioux County; Iowa,3778,53.7,46.3,22.6,22.1,10.1,88.5,0.8,0.1,1.6,0.0,7.5,1.4,16.1,1175,58977,35.1
762,1400000US19169000101,Census Tract 1.01; Story County; Iowa,1833,46.3,53.7,45.5,21.4,26.5,94.3,0.0,1.0,0.0,0.0,0.9,3.7,4.5,858,100793,49.8
763,1400000US19169000102,Census Tract 1.02; Story County; Iowa,3843,48.1,51.9,46.6,20.3,25.5,72.8,2.5,0.3,15.5,0.0,1.8,7.2,6.3,1676,92125,72.4
764,1400000US19169000103,Census Tract 1.03; Story County; Iowa,1570,47.5,52.5,41.9,28.1,17.1,90.8,0.3,1.9,1.9,0.0,1.0,4.0,1.1,638,93500,41.0
765,1400000US19169000104,Census Tract 1.04; Story County; Iowa,1786,57.2,42.8,37.6,32.1,24.2,85.2,0.0,0.0,14.6,0.0,0.0,0.2,1.4,748,98621,80.6
766,1400000US19169000105,Census Tract 1.05; Story County; Iowa,3091,49.1,50.9,39.2,21.4,17.7,68.8,1.3,0.0,28.5,0.0,0.0,1.3,4.4,1524,75982,70.0
767,1400000US19169000200,Census Tract 2; Story County; Iowa,3293,52.0,48.0,37.0,16.6,20.9,89.2,0.9,0.0,4.9,0.0,0.9,4.2,0.9,1608,80984,57.4
768,1400000US19169000300,Census Tract 3; Story County; Iowa,2745,49.8,50.2,44.7,16.4,24.4,74.8,4.6,0.0,13.8,0.0,2.4,4.4,4.9,1411,69676,49.5
769,1400000US19169000400,Census Tract 4; Story County; Iowa,2748,51.4,48.6,36.9,24.1,22.2,80.4,1.1,0.0,7.2,0.0,1.2,10.1,7.0,1244,71739,59.0
770,1400000US19169000500,Census Tract 5; Story County; Iowa,5117,56.0,44.0,20.5,2.5,0.0,75.4,5.2,0.3,12.1,0.0,2.7,4.4,6.9,866,20705,84.9
771,1400000US19169000600,Census Tract 6; Story County; Iowa,4713,51.3,48.7,31.0,20.2,8.2,79.5,8.7,1.1,8.7,0.0,0.3,1.7,3.3,1902,80337,67.1
772,1400000US19169000700,Census Tract 7; Story County; Iowa,3323,59.1,40.9,22.5,5.0,2.9,73.5,1.4,0.8,18.2,0.0,1.9,4.2,3.0,1758,26318,50.7
773,1400000US19169000800,Census Tract 8; Story County; Iowa,5034,53.7,46.3,19.3,0.6,0.0,91.5,1.5,0.2,1.3,0.0,2.4,3.3,5.6,0,0,100.0
774,1400000US19169000900,Census Tract 9; Story County; Iowa,3329,54.4,45.6,36.4,16.0,16.0,91.0,2.0,0.0,3.5,0.3,1.6,1.7,3.3,1888,74262,62.1
775,1400000US19169001000,Census Tract 10; Story County; Iowa,5507,56.7,43.3,24.2,6.8,5.7,73.2,5.4,0.5,14.3,0.0,1.1,5.4,1.7,2690,44006,43.2
776,1400000US19169001101,Census Tract 11.01; Story County; Iowa,3112,55.4,44.6,22.0,6.2,8.3,82.8,1.8,0.0,5.0,0.0,1.9,8.5,1.6,1281,46581,69.3
777,1400000US19169001102,Census Tract 11.02; Story County; Iowa,3644,59.4,40.6,20.3,0.0,0.4,92.3,1.2,0.2,2.9,0.3,0.7,2.4,1.9,968,15278,55.1
778,1400000US19169001200,Census Tract 12; Story County; Iowa,627,56.9,43.1,19.8,0.0,1.6,90.3,0.0,2.7,1.8,0.0,0.0,5.3,6.9,44,139853,74.1
779,1400000US19169001302,Census Tract 13.02; Story County; Iowa,5715,48.9,51.1,30.7,13.4,20.3,82.6,5.1,0.1,7.0,0.4,1.6,3.2,3.0,2926,63192,69.5
780,1400000US19169001303,Census Tract 13.03; Story County; Iowa,4198,62.0,38.0,23.4,15.2,5.6,80.7,1.5,0.0,9.6,0.0,4.1,4.2,5.6,2310,59045,69.2
781,1400000US19169001304,Census Tract 13.04; Story County; Iowa,6272,50.6,49.4,22.4,8.5,4.9,68.1,2.9,0.5,14.1,0.0,0.8,13.6,2.0,3067,30473,56.5
782,1400000US19169010101,Census Tract 101.01; Story County; Iowa,3761,51.2,48.8,38.7,22.6,14.5,93.4,0.9,0.0,0.4,0.0,1.4,3.8,4.2,1630,100781,45.3
783,1400000US19169010102,Census Tract 101.02; Story County; Iowa,4571,48.9,51.1,35.9,31.9,12.3,95.0,2.4,0.0,0.3,0.0,0.2,2.1,1.9,1790,109979,45.8
784,1400000US19169010200,Census Tract 102; Story County; Iowa,3969,49.8,50.2,40.1,26.2,16.1,91.4,0.1,0.0,1.7,0.0,1.9,4.9,3.7,1649,82500,27.4
785,1400000US19169010300,Census Tract 103; Story County; Iowa,4474,50.9,49.1,44.7,22.4,20.9,91.8,0.7,0.0,0.0,0.0,2.8,4.7,3.8,2132,73023,38.0
786,1400000US19169010400,Census Tract 104; Story County; Iowa,2990,55.2,44.8,33.3,27.8,11.4,90.4,0.0,0.0,0.0,0.0,5.2,4.5,11.0,1375,78750,26.8
787,1400000US19169010500,Census Tract 105; Story County; Iowa,1935,52.4,47.6,40.9,21.9,17.9,91.4,0.8,0.0,0.5,0.0,0.1,7.3,3.0,822,72935,21.9
788,1400000US19169010600,Census Tract 106; Story County; Iowa,5373,46.0,54.0,42.0,25.8,20.5,96.6,0.4,0.1,0.1,0.0,0.1,2.7,2.9,2542,78393,36.8
789,1400000US19171290100,Census Tract 2901; Tama County; Iowa,3133,54.5,45.5,45.3,21.7,21.2,95.3,0.4,0.2,2.4,0.0,0.1,1.6,1.1,1333,77500,23.8
790,1400000US19171290200,Census Tract 2902; Tama County; Iowa,2543,47.3,52.7,38.4,24.3,18.9,89.3,0.6,1.8,0.0,0.0,0.7,7.7,8.2,1230,75541,24.7
791,1400000US19171290300,Census Tract 2903; Tama County; Iowa,2703,50.2,49.8,48.4,18.0,24.6,97.3,0.0,1.6,0.4,0.0,0.1,0.6,2.7,1375,67668,21.9
792,1400000US19171290400,Census Tract 2904; Tama County; Iowa,2717,49.2,50.8,39.5,25.5,18.5,68.8,2.3,21.3,0.7,0.0,0.4,6.6,11.8,1117,62154,20.3
793,1400000US19171290500,Census Tract 2905; Tama County; Iowa,3502,49.9,50.1,31.8,30.4,16.4,64.1,2.3,12.3,0.0,0.0,7.7,13.6,32.2,1415,53182,10.2
794,1400000US19171290600,Census Tract 2906; Tama County; Iowa,2419,52.6,47.4,47.0,23.0,20.2,88.2,0.4,6.7,0.0,0.2,0.1,4.4,8.4,1119,62750,9.2
795,1400000US19173180100,Census Tract 1801; Taylor County; Iowa,2473,50.2,49.8,44.3,22.1,23.6,82.7,0.0,0.7,0.0,0.0,6.7,9.9,19.5,1196,65994,17.2
796,1400000US19173180200,Census Tract 1802; Taylor County; Iowa,1829,48.8,51.2,44.6,23.1,22.5,95.4,0.4,0.0,0.0,0.0,1.4,2.8,1.2,965,60074,12.9
797,1400000US19173180300,Census Tract 1803; Taylor County; Iowa,1614,50.4,49.6,42.9,22.6,21.1,98.5,0.0,0.0,0.0,0.0,1.5,0.0,1.5,747,69904,15.8
798,1400000US19175190100,Census Tract 1901; Union County; Iowa,2535,52.1,47.9,39.6,24.1,20.5,91.0,0.9,0.0,0.0,0.0,4.8,3.4,9.3,1029,63021,21.3
799,1400000US19175190200,Census Tract 1902; Union County; Iowa,3494,48.7,51.3,39.8,19.9,21.5,99.5,0.2,0.0,0.0,0.0,0.0,0.3,1.6,2054,48393,17.8
800,1400000US19175190300,Census Tract 1903; Union County; Iowa,1805,54.5,45.5,49.7,21.6,24.4,97.5,0.0,0.0,0.0,0.0,0.6,1.9,1.8,848,75000,20.6
801,1400000US19175190400,Census Tract 1904; Union County; Iowa,4273,44.3,55.7,38.4,25.6,18.1,92.5,0.4,0.0,1.8,0.0,0.2,5.1,1.4,1860,55433,33.0
802,1400000US19177950100,Census Tract 9501; Van Buren County; Iowa,3883,50.8,49.2,49.5,20.0,25.3,96.6,0.6,0.1,0.0,0.0,0.8,1.9,2.4,1889,58355,16.8
803,1400000US19177950200,Census Tract 9502; Van Buren County; Iowa,3324,51.5,48.5,43.3,26.0,21.6,97.2,0.2,0.0,1.4,0.0,0.3,0.9,0.8,1620,58433,20.6
804,1400000US19179960100,Census Tract 9601; Wapello County; Iowa,2857,50.6,49.4,39.0,27.5,18.4,98.6,0.1,0.0,0.0,0.0,0.4,0.9,0.9,1128,68276,18.0
805,1400000US19179960200,Census Tract 9602; Wapello County; Iowa,2586,55.0,45.0,33.7,26.2,11.6,64.9,6.5,0.0,0.3,15.4,4.9,8.0,13.6,1032,47538,10.2
806,1400000US19179960300,Census Tract 9603; Wapello County; Iowa,4815,50.6,49.4,37.4,18.2,21.9,83.3,4.0,0.0,1.4,0.0,3.7,7.7,11.0,2011,75996,35.5
807,1400000US19179960400,Census Tract 9604; Wapello County; Iowa,3496,48.1,51.9,40.9,23.6,20.8,75.7,5.8,0.0,2.0,3.4,5.1,8.0,11.6,1833,55919,20.9
808,1400000US19179960500,Census Tract 9605; Wapello County; Iowa,2225,48.8,51.2,36.9,21.3,6.6,76.3,8.0,3.5,2.2,0.0,1.8,8.2,25.7,1342,42048,21.7
809,1400000US19179960600,Census Tract 9606; Wapello County; Iowa,3205,55.7,44.3,33.6,28.0,11.9,80.9,3.8,0.1,6.1,0.0,5.6,3.5,17.8,1515,42338,13.9
810,1400000US19179960700,Census Tract 9607; Wapello County; Iowa,3004,49.5,50.5,41.5,24.8,22.6,93.6,0.0,0.0,0.4,0.0,0.0,6.0,0.0,1361,69531,17.5
811,1400000US19179960800,Census Tract 9608; Wapello County; Iowa,3622,47.9,52.1,50.4,18.9,23.1,92.8,2.3,0.2,1.7,0.0,2.6,0.4,9.3,1633,58425,18.3
812,1400000US19179960900,Census Tract 9609; Wapello County; Iowa,3161,48.3,51.7,28.8,29.5,10.7,88.2,2.4,0.0,2.1,0.0,2.0,5.2,16.7,1205,46348,7.0
813,1400000US19179961000,Census Tract 9610; Wapello County; Iowa,3607,49.6,50.4,34.8,25.4,14.1,90.2,2.8,0.0,0.1,0.0,3.0,3.9,19.5,1371,47321,11.3
814,1400000US19179961100,Census Tract 9611; Wapello County; Iowa,2714,50.1,49.9,53.9,16.6,29.1,96.1,0.1,0.0,0.3,0.0,0.6,2.9,1.8,1323,59028,15.1
815,1400000US19181020101,Census Tract 201.01; Warren County; Iowa,1859,58.3,41.7,51.0,14.2,26.4,91.1,1.2,0.0,0.0,0.0,3.2,4.5,10.9,881,80000,13.1
816,1400000US19181020201,Census Tract 202.01; Warren County; Iowa,5048,44.9,55.1,38.9,24.9,12.5,95.2,2.4,0.2,0.0,0.0,0.0,2.3,1.9,2116,98138,32.2
817,1400000US19181020202,Census Tract 202.02; Warren County; Iowa,8195,50.1,49.9,36.4,28.3,13.5,97.9,0.1,0.0,0.1,0.0,0.2,1.7,0.7,3179,92432,43.5
818,1400000US19181020300,Census Tract 203; Warren County; Iowa,3543,51.3,48.7,44.0,25.6,16.6,89.3,1.1,0.0,2.5,0.0,3.4,3.7,5.5,1309,106775,34.6
819,1400000US19181020400,Census Tract 204; Warren County; Iowa,4556,50.1,49.9,37.2,26.0,15.2,94.6,0.4,0.2,0.0,0.0,0.1,4.7,4.0,1763,95903,30.0
820,1400000US19181020500,Census Tract 205; Warren County; Iowa,2472,52.5,47.5,35.6,28.8,16.1,95.6,0.0,0.1,1.0,0.0,1.7,1.7,3.0,1031,92661,23.6
821,1400000US19181020600,Census Tract 206; Warren County; Iowa,3444,51.3,48.7,41.6,26.1,19.4,97.4,1.4,0.2,0.0,0.0,0.4,0.6,2.7,1363,122867,40.5
822,1400000US19181020701,Census Tract 207.01; Warren County; Iowa,853,41.5,58.5,20.0,8.2,11.8,93.0,1.8,0.0,1.4,0.0,0.0,3.9,4.3,213,61563,36.7
823,1400000US19181020702,Census Tract 207.02; Warren County; Iowa,3413,52.8,47.2,39.0,25.8,15.6,92.5,0.0,0.0,0.4,0.0,0.8,6.4,1.9,1476,88333,42.4
824,1400000US19181020800,Census Tract 208; Warren County; Iowa,3608,50.5,49.5,30.6,20.1,16.4,89.8,0.9,0.0,6.6,0.0,0.2,2.5,1.9,1181,99514,38.1
825,1400000US19181020900,Census Tract 209; Warren County; Iowa,3607,42.7,57.3,38.1,22.5,17.5,90.4,1.5,0.0,0.0,0.9,0.0,7.2,3.5,1644,52614,31.0
826,1400000US19181021000,Census Tract 210; Warren County; Iowa,2969,48.3,51.7,33.1,28.1,18.7,98.2,0.4,0.8,0.0,0.0,0.0,0.5,0.7,1211,60058,15.0
827,1400000US19181021100,Census Tract 211; Warren County; Iowa,5014,52.5,47.5,42.7,20.4,18.2,90.2,0.5,0.0,0.0,0.0,1.8,7.5,7.5,2026,88289,24.9
828,1400000US19181021200,Census Tract 212; Warren County; Iowa,4128,49.7,50.3,41.5,23.8,18.1,96.0,0.2,0.1,0.1,0.2,0.1,3.3,2.7,1690,91659,26.4
829,1400000US19183960101,Census Tract 9601.01; Washington County; Iowa,3510,52.6,47.4,43.6,21.5,20.6,99.3,0.0,0.0,0.3,0.0,0.0,0.4,0.7,1536,92500,29.1
830,1400000US19183960102,Census Tract 9601.02; Washington County; Iowa,3262,47.1,52.9,39.7,26.1,17.3,94.2,0.0,0.0,0.0,0.0,1.7,4.0,2.7,1328,70686,29.2
831,1400000US19183960200,Census Tract 9602; Washington County; Iowa,4806,50.2,49.8,42.7,24.2,22.2,96.2,0.2,0.0,0.1,0.2,0.5,2.7,1.5,2110,69253,18.9
832,1400000US19183960300,Census Tract 9603; Washington County; Iowa,3500,45.7,54.3,31.8,31.5,16.2,82.9,1.8,0.0,0.3,0.0,9.5,5.6,14.9,1433,57161,15.8
833,1400000US19183960400,Census Tract 9604; Washington County; Iowa,4115,43.8,56.2,45.9,18.5,25.4,87.2,0.4,0.0,1.4,0.0,6.9,4.0,10.7,1821,53661,27.9
834,1400000US19183960500,Census Tract 9605; Washington County; Iowa,3341,57.5,42.5,38.4,27.0,13.5,90.4,0.0,0.0,0.2,0.0,4.9,4.5,13.0,1378,101318,26.7
835,1400000US19185070100,Census Tract 701; Wayne County; Iowa,2782,47.5,52.5,42.9,23.4,24.0,94.0,0.7,0.0,0.1,0.0,1.3,3.8,2.4,1255,62870,14.9
836,1400000US19185070200,Census Tract 702; Wayne County; Iowa,1549,51.7,48.3,52.8,20.5,27.8,93.2,0.0,0.0,0.0,0.0,0.0,6.8,3.2,874,62813,16.9
837,1400000US19185070300,Census Tract 703; Wayne County; Iowa,2153,51.8,48.2,32.6,33.2,14.3,97.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,903,51146,13.5
838,1400000US19187000101,Census Tract 1.01; Webster County; Iowa,4331,51.1,48.9,44.9,25.2,21.2,90.8,0.0,0.0,2.4,0.0,0.0,6.9,3.9,1908,92174,36.8
839,1400000US19187000102,Census Tract 1.02; Webster County; Iowa,2938,46.2,53.8,50.1,11.6,31.2,88.1,4.3,1.1,0.9,0.0,4.9,0.8,5.7,1567,44674,17.5
840,1400000US19187000200,Census Tract 2; Webster County; Iowa,3599,51.6,48.4,43.4,22.4,22.1,88.8,2.9,0.0,3.7,0.0,1.6,3.0,4.1,1631,73145,26.7
841,1400000US19187000300,Census Tract 3; Webster County; Iowa,1649,43.1,56.9,33.5,33.4,13.9,77.7,3.2,0.0,0.0,0.0,0.0,19.1,22.3,739,67750,15.1
842,1400000US19187000400,Census Tract 4; Webster County; Iowa,2137,42.5,57.5,35.0,26.6,12.5,91.2,3.6,0.0,0.5,0.0,0.8,3.9,4.5,1083,53125,32.3
843,1400000US19187000500,Census Tract 5; Webster County; Iowa,1572,64.0,36.0,32.7,19.5,19.7,83.7,0.7,0.0,0.0,0.0,2.5,13.0,8.3,912,66006,10.8
844,1400000US19187000600,Census Tract 6; Webster County; Iowa,4365,48.2,51.8,34.9,26.2,16.6,90.2,5.1,0.0,0.0,0.0,0.0,4.7,2.6,2136,50333,9.2
845,1400000US19187000700,Census Tract 7; Webster County; Iowa,1734,53.1,46.9,39.4,14.8,10.9,71.0,8.1,0.3,3.2,0.0,11.6,5.8,20.9,1022,28143,14.5
846,1400000US19187000900,Census Tract 9; Webster County; Iowa,4786,65.8,34.2,34.6,10.8,17.4,73.4,10.4,0.7,1.6,0.0,4.5,9.5,6.2,1383,76098,14.5
847,1400000US19187010100,Census Tract 101; Webster County; Iowa,2180,51.2,48.8,42.1,21.4,17.7,93.5,0.6,0.0,0.9,0.0,1.0,4.0,7.1,1046,73750,20.6
848,1400000US19187010200,Census Tract 102; Webster County; Iowa,1705,53.1,46.9,44.3,26.2,17.5,95.7,0.2,0.5,0.0,0.0,0.0,3.6,1.9,663,84706,28.9
849,1400000US19187010300,Census Tract 103; Webster County; Iowa,3107,51.7,48.3,42.2,21.0,21.6,95.1,0.1,0.0,0.4,0.0,0.8,3.6,2.9,1471,69231,20.9
850,1400000US19187010400,Census Tract 104; Webster County; Iowa,2883,52.5,47.5,49.7,20.4,24.0,97.3,0.3,0.6,0.0,0.0,0.2,1.6,1.3,1420,67176,17.6
851,1400000US19189680100,Census Tract 6801; Winnebago County; Iowa,4123,47.9,52.1,43.6,23.6,23.1,96.1,0.1,0.0,0.1,0.0,0.2,3.4,5.7,1958,72731,22.5
852,1400000US19189680200,Census Tract 6802; Winnebago County; Iowa,2472,53.4,46.6,52.9,18.6,26.3,95.6,0.1,0.2,0.4,0.0,0.1,3.6,5.5,1365,55227,27.8
853,1400000US19189680300,Census Tract 6803; Winnebago County; Iowa,4109,51.8,48.2,32.3,21.6,16.5,87.0,2.0,0.2,7.7,0.0,1.4,1.7,4.9,1766,56867,28.4
854,1400000US19191950100,Census Tract 9501; Winneshiek County; Iowa,3445,53.4,46.6,47.8,23.4,22.2,98.6,0.0,0.0,0.4,0.0,0.0,1.0,0.3,1667,71406,19.0
855,1400000US19191950200,Census Tract 9502; Winneshiek County; Iowa,5629,47.1,52.9,28.6,12.8,24.5,94.6,1.4,0.0,1.9,0.0,0.2,1.8,3.4,2054,59250,43.6
856,1400000US19191950300,Census Tract 9503; Winneshiek County; Iowa,3325,48.4,51.6,49.4,17.5,26.3,95.8,0.2,0.0,0.1,0.0,1.4,2.6,2.5,1701,59145,41.0
857,1400000US19191950400,Census Tract 9504; Winneshiek County; Iowa,4501,51.3,48.7,48.0,21.4,20.2,93.0,1.7,1.2,0.2,0.0,1.5,2.4,3.2,1954,78088,27.7
858,1400000US19191950500,Census Tract 9505; Winneshiek County; Iowa,3150,52.7,47.3,43.0,20.7,17.0,97.5,0.0,0.0,0.0,0.0,0.4,2.0,1.9,1582,73938,17.5
859,1400000US19193000100,Census Tract 1; Woodbury County; Iowa,5303,50.6,49.4,29.6,36.9,7.5,61.5,6.0,2.3,0.0,2.8,3.1,24.3,23.6,1883,50341,7.4
860,1400000US19193000201,Census Tract 2.01; Woodbury County; Iowa,3462,53.4,46.6,31.5,36.0,9.5,71.7,0.5,0.0,0.0,0.0,10.3,17.6,30.4,1241,61522,21.4
861,1400000US19193000202,Census Tract 2.02; Woodbury County; Iowa,3625,54.2,45.8,40.9,18.4,17.8,84.0,5.5,0.1,0.0,2.6,0.9,6.8,6.7,1720,67404,35.6
862,1400000US19193000300,Census Tract 3; Woodbury County; Iowa,5904,50.0,50.0,34.0,25.5,14.2,76.2,4.8,4.3,3.2,0.0,1.2,10.3,16.6,2340,74769,31.9
863,1400000US19193000400,Census Tract 4; Woodbury County; Iowa,4583,49.7,50.3,39.8,23.7,17.3,77.4,4.0,0.1,3.2,0.0,4.6,10.7,9.5,1840,94416,44.9
864,1400000US19193000500,Census Tract 5; Woodbury County; Iowa,3240,48.0,52.0,34.6,19.3,20.2,79.7,1.5,2.0,6.9,0.0,1.0,9.0,8.4,1222,90049,21.8
865,1400000US19193000600,Census Tract 6; Woodbury County; Iowa,3187,48.9,51.1,36.7,26.6,16.4,84.1,0.3,0.2,0.4,0.0,2.0,13.0,17.8,1368,55508,3.9
866,1400000US19193000700,Census Tract 7; Woodbury County; Iowa,3030,51.7,48.3,37.6,25.2,16.1,71.0,3.7,3.1,3.9,0.0,5.5,12.9,23.6,1250,69435,19.7
867,1400000US19193000800,Census Tract 8; Woodbury County; Iowa,4347,51.5,48.5,35.6,32.3,11.6,55.6,2.0,5.9,1.2,0.0,7.2,28.2,33.8,1689,49842,19.4
868,1400000US19193000900,Census Tract 9; Woodbury County; Iowa,2297,46.6,53.4,34.7,23.6,15.8,78.9,4.7,0.0,4.8,0.0,1.2,10.4,14.5,921,94088,41.9
